pbhh,pbll,pbhb,pblb,pshh,pshl,muh,mul,l
0.9910413455099119,0.9989274697155357,0.1060633396868366,0.8929778861725848,0.9168763398881064,0.2232124629468738,0.8042148450262586,0.09666540031800742,0.2304502499149842
0.9910723410390649,0.9989315941279603,0.1060296101946026,0.8930152665914998,0.9164421736146826,0.2226701490854573,0.8045230969342494,0.09706007948376413,0.2302739100959194
0.991103435777426,0.9989357279534482,0.1059958482151002,0.8930526881566537,0.9160073752744415,0.2221281191212957,0.8048315686356581,0.09745455832024355,0.2300989918513692
0.9911346271067814,0.9989398708452939,0.1059620548562781,0.8930901494526614,0.9155719459191104,0.221586376195859,0.805140258936208,0.09784883628690365,0.229925485964712
0.9911659124402404,0.9989440224613899,0.1059282312141064,0.8931276490801503,0.9151358865945524,0.2210449234014134,0.8054491666672329,0.09824291285431086,0.2297533833453194
0.9911972892218301,0.9989481824641679,0.105894378372719,0.8931651856555676,0.9146991983409941,0.2205037637820119,0.8057582906851868,0.09863678750381986,0.2295826750267586
0.9912287549260964,0.9989523505205422,0.1058604974045508,0.8932027578109925,0.9142618821932533,0.2199629003344714,0.8060676298711585,0.09903045972725857,0.2294133521650267
0.9912603070577104,0.9989565263018516,0.1058265893704743,0.8932403641939503,0.9138239391809514,0.2194223360093151,0.8063771831304054,0.0994239290266282,0.2292454060368157
0.9912919431510797,0.9989607094838053,0.1057926553199356,0.8932780034672267,0.9133853703287222,0.2188820737116912,0.8066869493918976,0.09981719491381134,0.2290788280378085
0.9913236607699661,0.9989648997464262,0.1057586962910877,0.893315674308687,0.9129461766564158,0.2183421163022755,0.8069969276078699,0.1002102569102877,0.2289136096810051
0.9913554575071071,0.9989690967739971,0.1057247133109231,0.8933533754110945,0.9125063591792939,0.2178024665981463,0.8073071167533891,0.1006031145468609,0.2287497425950782
0.9913873309838438,0.9989733002550065,0.1056907073954041,0.8933911054819333,0.9120659189082211,0.2172631273736399,0.807617515825928,0.100995767363391,0.2285872185227583
0.9914192788497533,0.9989775098820952,0.105656679549593,0.8934288632432323,0.9116248568498497,0.2167241013611862,0.8079281238449532,0.1013882149085377,0.228426029319247
0.9914512987822867,0.9989817253520041,0.1056226307677795,0.8934666474313901,0.9111831740067964,0.2161853912521187,0.8082389398515216,0.1017804567395125,0.2282661669506587
0.9914833884864115,0.998985946365522,0.1055885620336063,0.8935044567970053,0.9107408713778166,0.2156469996974691,0.8085499629078875,0.1021724924218349,0.2281076234924904
0.9915155456942599,0.9989901726274342,0.1055544743201953,0.8935422901047043,0.9102979499579732,0.2151089293087443,0.8088611920971168,0.1025643215290993,0.2279503911281176
0.9915477681647814,0.9989944038464726,0.1055203685902704,0.8935801461329754,0.9098544107387971,0.2145711826586762,0.809172626522716,0.1029559436427487,0.2277944621473181
0.9915800536834001,0.9989986397352648,0.1054862457962788,0.8936180236740024,0.9094102547084446,0.2140337622819604,0.8094842653082656,0.1033473583518553,0.2276398289448214
0.9916124000616773,0.9990028800102853,0.1054521068805129,0.8936559215335006,0.9089654828518522,0.2134966706759776,0.8097961075970618,0.1037385652529061,0.2274864840188842
0.9916448051369792,0.9990071243918068,0.1054179527752286,0.8936938385305544,0.9085200961508804,0.2129599103014883,0.8101081525517744,0.1041295639495993,0.2273344199698912
0.9916772667721483,0.9990113726038521,0.1053837844027628,0.8937317734974596,0.9080740955844613,0.2124234835833244,0.8104203993541019,0.1045203540526419,0.2271836294989807
0.9917097828551805,0.9990156243741465,0.1053496026756495,0.8937697252795642,0.9076274821287315,0.2118873929110489,0.8107328472044467,0.1049109351795601,0.2270341054066951
0.9917423512989058,0.999019879434071,0.1053154084967357,0.8938076927351122,0.9071802567571704,0.2113516406396131,0.8110454953215884,0.1053013069545087,0.2268858405916547
0.9917749700406743,0.9990241375186164,0.1052812027592933,0.8938456747350908,0.9067324204407268,0.2108162290899883,0.8113583429423721,0.1056914690080918,0.2267388280492564
0.991807637042047,0.9990283983663372,0.1052469863471318,0.8938836701630783,0.9062839741479455,0.2102811605497863,0.8116713893214014,0.1060814209771872,0.2265930608703943
0.9918403502884894,0.9990326617193066,0.1052127601347098,0.8939216779150926,0.905834918845089,0.2097464372738672,0.8119846337307365,0.1064711625047746,0.2264485322402043
0.991873107789072,0.999036927323073,0.1051785249872423,0.8939596968994453,0.9053852554962536,0.2092120614849266,0.8122980754596064,0.1068606932397733,0.2263052354368302
0.9919059075761723,0.9990411949266145,0.1051442817608105,0.8939977260365939,0.904934985063484,0.2086780353740745,0.8126117138141209,0.107250012836881,0.2261631638302125
0.9919387477051833,0.9990454642822972,0.1051100313024668,0.8940357642589977,0.9044841085068785,0.2081443611013913,0.8129255481169972,0.1076391209564227,0.2260223108808987
0.9919716262542255,0.9990497351458317,0.1050757744503416,0.8940738105109748,0.9040326267847031,0.207611040796488,0.813239577707283,0.1080280172641959,0.225882670138875
0.9920045413238624,0.9990540072762308,0.1050415120337455,0.8941118637485628,0.9035805408534848,0.2070780765590296,0.813553801940099,0.1084167014313318,0.2257442352424183
0.9920374910368214,0.9990582804357685,0.1050072448732732,0.8941499229393786,0.9031278516681166,0.2065454704592672,0.8138682201863757,0.1088051731341508,0.2256069999169702
0.9920704735377167,0.9990625543899385,0.1049729737809042,0.8941879870624803,0.9026745601819497,0.2060132245385424,0.8141828318326066,0.1091934320540305,0.2254709579740293
0.9921034869927794,0.9990668289074142,0.1049386995601024,0.8942260551082347,0.9022206673468859,0.2054813408097879,0.8144976362806011,0.1095814778772726,0.225336103310065
0.9921365295895878,0.999071103760008,0.1049044230059157,0.8942641260781811,0.9017661741134665,0.2049498212580125,0.8148126329472457,0.109969310294977,0.22520242990545
0.9921695995368043,0.9990753787226329,0.1048701449050729,0.8943021989848997,0.901311081430957,0.2044186678407746,0.8151278212642726,0.11035692900292,0.2250699318234122
0.9922026950639158,0.9990796535732624,0.1048358660360796,0.8943402728518831,0.9008553902474314,0.2038878824886493,0.8154432006780299,0.1107443337014333,0.2249386032090053
0.992235814420976,0.9990839280928936,0.1048015871693137,0.8943783467134057,0.9003991015098483,0.2033574671056734,0.8157587706492642,0.1111315240952925,0.2248084382880982
0.9922689558783538,0.9990882020655079,0.1047673090671191,0.8944164196143983,0.8999422161641273,0.2028274235697897,0.816074530652903,0.1115184998936054,0.2246794313663823
